incident_id,date,address,lat,lon,killed,incident_time
2087887,2021-08-10,3400 block of Martin Luther King Ave,43.04645439999999,-83.7043976,1,7:55 PM
2087919,2021-08-10,530 East Paces Ferry Rd,33.839015,-84.3712461,1,7:30 PM
2087956,2021-08-10,2200 block of SW 30th St,35.4341867,-97.5504301,1,8:30 AM
2088012,2021-08-10,2000 block of E Glenwood Ave,40.0007896,-75.099413,1,4:40 PM
2088089,2021-08-10,13000 Leader St,29.7015667,-95.6098573,1,7:55 PM
2088140,2021-08-10,3200 block of Tougaloo St,32.3430669,-90.1910112,1,N/A
2088195,2021-08-10,4600 block of Atticus Way,43.03301159999999,-89.4548415,1,8:32 PM
2088227,2021-08-10,400 block of Pine Creek Dr,41.8139832,-88.30777259999999,1,9:25 PM
2088253,2021-08-10,2100 block of Cottoncreek Dr,32.7677512,-97.0987034,1,7:36 PM
2088265,2021-08-10,5000 block of Beaty St,32.7396446,-97.2365328,1,10:00 PM
2088282,2021-08-10,1773 Kennels Beach Rd,35.0256156,-76.8941418,1,9:10 PM
2088427,2021-08-10,7710 KY 15 S,37.49537410000001,-83.3428384,2,9:00 PM
2088545,2021-08-10,2104 S K St,36.3068385,-94.1052907,1,12:33 AM
2089087,2021-08-10,4200 block of E San Luis St,33.8969517,-118.1978367,1,9:00 PM
2089483,2021-08-10,N Prospect Ave and NE 23rd St,35.4931544,-97.4855208,1,10:00 PM
2089548,2021-08-10,7th St and W Tallahatchie St,34.1924493,-90.5670236,1,N/A
2089557,2021-08-10,N/A,34.3668,-90.5232,2,9:51 PM
2089735,2021-08-10,100 Walden Heights Dr,34.0877368,-81.1548945,1,11:55 PM
2089913,2021-08-10,9000 block of Cornell Dr,27.5950727,-99.4739478,1,5:30 PM
2090892,2021-08-10,2200 block of 17th St,29.89394129999999,-93.9345541,1,9:30 PM
2091076,2021-08-10,7800 block of S State St,41.752457,-87.62460089999999,1,12:25 AM
2088052,2021-08-11,500 block of N Brass Ave,40.5871254,-98.502112,1,2:35 AM
2088306,2021-08-11,5512 Charlotte Pike,36.1509418,-86.8560096,1,5:07 AM
2088326,2021-08-11,1300 block of School St,21.3310062,-157.865466,1,2:30 AM
2088369,2021-08-11,50 block of St George Way,37.039489,-76.3466828,1,1:35 AM
2088433,2021-08-11,12200 block of S Crater Rd,37.144636,-77.35883,1,3:36 AM
2088436,2021-08-11,927 Chippewah Dr,31.7446285,-89.13797869999999,2,9:10 AM
2088450,2021-08-11,1375 Hamel Dr,39.42956059999999,-84.58454739999999,2,6:00 AM
2088509,2021-08-11,6004 S Carpenter St,41.7848683,-87.65129,1,3:57 PM
2088513,2021-08-11,2424 W 73rd St,41.7611657,-87.6842016,1,5:55 PM
2088515,2021-08-11,3600 block of E Speedway Blvd,32.235808,-110.915779,1,3:00 AM
2088522,2021-08-11,6244 S Laflin St,41.7800814,-87.6620822,1,4:15 PM
2088549,2021-08-11,2900 block of Little Wood Ln,37.3703912,-121.8357418,1,3:47 PM
2088556,2021-08-11,I-5,34.4852984,-118.6161841,1,12:15 PM
2088559,2021-08-11,7725 Melrose Ave,34.0839127,-118.3582328,1,N/A
2088561,2021-08-11,8000 block of Lampson Ave,33.7811042,-117.9927703,1,1:20 AM
2088617,2021-08-11,E Colfax Ave and Clermont St,39.7401957,-104.9355082,1,4:30 AM
2088626,2021-08-11,W 70th Pl and N Pecos St,39.8248426,-105.0061838,1,5:00 PM
2088659,2021-08-11,5500 Rising Sun Ave,40.0331819,-75.11624929999999,1,10:00 PM
2088688,2021-08-11,7545 Bayview Club Dr,39.891611,-86.04837959999999,2,9:00 PM
2088690,2021-08-11,S 23rd St and W National Ave,43.0225157,-87.9422433,1,6:25 PM
2088702,2021-08-11,1126 E McMillan St,39.1259838,-84.4849742,1,4:40 PM
2088706,2021-08-11,1106 Dover Pl,38.5657518,-90.2544681,1,5:45 AM
2088713,2021-08-11,8300 block of N Broadway,38.7124083,-90.2299544,1,5:00 PM
2088726,2021-08-11,423 Southern Blvd NW,41.2394128,-80.8551203,1,12:00 AM
2088739,2021-08-11,2298 Creston Ave,40.8578799,-73.9005975,1,7:26 PM
2088840,2021-08-11,400 block of E Monroe St,30.1453118,-91.9616471,1,N/A
2088940,2021-08-11,600 block of E Moana Ln,39.4927879,-119.7872935,1,3:30 PM
2088964,2021-08-11,3000 block of Brazos St,29.7453511,-95.380557,1,3:00 PM
2089009,2021-08-11,4100 block of Whittier Blvd,34.02376210000001,-118.1824108,1,5:55 PM
2089023,2021-08-11,400 block of Hazel St,29.407117,-98.5229172,2,9:45 PM
2089041,2021-08-11,200 block of Tyree Toliver St,35.3575922,-118.9885929,1,12:34 AM
2089066,2021-08-11,N/A,34.7248,-100.534,1,N/A
2089073,2021-08-11,N/A,36.1763,-105.71,1,N/A
2089080,2021-08-11,5018 S Hampton Rd,32.6843057,-96.8567812,1,10:00 PM
2089115,2021-08-11,S Riverside Dr,26.343364,-81.781336,1,N/A
2089404,2021-08-11,3500 block of W Belvedere Ave,39.3472778,-76.6791813,1,8:30 PM
2089406,2021-08-11,1200 block of Cliftview Ave,39.3166888,-76.5977219,1,7:45 PM
2089411,2021-08-11,4246 Pleasant St,38.6669244,-90.2099115,2,3:00 PM
2089423,2021-08-11,2800 block of Booker T Washington St,32.3362024,-90.1881977,1,10:30 PM
2089489,2021-08-11,8400 block of S Toledo Ave,36.041398,-95.9278935,1,11:00 AM
2089518,2021-08-11,2000 block of E 38th St,41.4995243,-81.6600009,1,9:14 PM
2089526,2021-08-11,3300 block of E 140th St,41.4698037,-81.5850275,1,9:00 PM
2089532,2021-08-11,Craft St,39.1791332,-84.5113019,1,11:45 PM
2089724,2021-08-11,900 block of E Main St,35.9893891,-78.8914033,1,6:30 PM
2089812,2021-08-11,497 Spanish Trace Dr,28.652932,-81.3897733,1,N/A
2090145,2021-08-11,I-77 and Catawba Ave,35.4838051,-80.8673003,1,6:00 AM
2092275,2021-08-11,3600 block of Knox Ave N,45.0223556,-93.3001679,1,7:10 AM
2092547,2021-08-11,Spencer St,35.6019551,-80.8022834,1,N/A
2093067,2021-08-11,8100 N Mopac Expy,30.3654691,-97.7448001,1,6:52 AM
2094052,2021-08-11,Holly Rd and Flamingo Ct S,26.6641,-80.0823,1,6:00 AM
2102925,2021-08-11,5555 Michigan Rd,39.853278,-86.1924988,1,6:20 PM
2285144,2021-08-11,3719 Bragg Blvd,35.0797567,-78.942307,1,N/A
2521570,2021-08-11,1000 block of Fieldwood Dr,30.3708816,-97.6977394,1,N/A
2089020,2021-08-12,1002 Fuller Wiser Rd,32.8496641,-97.0720036,1,2:15 AM
2089091,2021-08-12,8500 block of Nemard Ln,29.8483087,-95.1628587,1,11:00 AM
2089093,2021-08-12,100 block of Sylvan Dr,31.7357539,-93.0804805,1,4:00 AM
2089189,2021-08-12,Mallory Ave,35.083928,-89.9382673,1,N/A
2089198,2021-08-12,2360 Delk Rd,33.922117,-84.4837684,1,8:05 AM
2089258,2021-08-12,2900 block of Ramona Ave,38.5501377,-121.4204606,1,3:40 PM
2089261,2021-08-12,3200 block of Mason St,43.0447633,-83.7079637,1,12:30 AM
2089279,2021-08-12,394 Bendon Rd,44.63532,-85.838557,1,2:00 PM
2089288,2021-08-12,Front St and Neasham Circle,38.5797574,-121.5061163,1,1:15 AM
2089315,2021-08-12,3700 block of Lottsford Vista Rd,38.9396675,-76.8242156,1,12:20 AM
2089355,2021-08-12,8400 block of National Turnpike,38.1280123,-85.7498912,1,3:30 AM
2089390,2021-08-12,1200 block of W 4th St,39.74503199999999,-75.563254,1,1:30 AM
2089426,2021-08-12,Harding St and E Warren Ave,42.3843873,-82.99151619999999,1,3:30 PM
2089430,2021-08-12,10200 W 7 Mile Rd,42.4315758,-83.16345489999999,1,3:18 PM
2089474,2021-08-12,100 W and 550 N,41.6911399,-111.8320774,1,1:00 PM
2089485,2021-08-12,2600 block of SW 42nd St,35.4224407,-97.5585141,1,12:15 PM
2089609,2021-08-12,Clift Ave and W 64th St,32.4476742,-93.7694915,1,2:30 PM
2089722,2021-08-12,2000 block of Randall St,36.0514999,-79.7634301,1,N/A
2089726,2021-08-12,NC-24 and Tarry Church Rd,35.3598468,-79.719867,1,N/A
2089744,2021-08-12,9100 block of Rainier Ave S,47.5218572,-122.2697905,1,2:23 PM
2089746,2021-08-12,International Blvd and S 200th St,47.4226934,-122.2964545,1,6:00 PM
2089777,2021-08-12,3990 Washington Ave,29.7701554,-95.4002369,1,6:30 PM
2089780,2021-08-12,Maryland St and Glenwood Ave,43.1769217,-77.6382129,1,1:45 PM
2089785,2021-08-12,6200 block of Summerhill Pl,33.4811812,-94.0763013,1,11:30 AM
2089855,2021-08-12,200 Block of Hays Dr,28.7902806,-81.2819464,1,6:30 PM
2089868,2021-08-12,2105 Louisiana Blvd NE,35.1003383,-106.5697783,1,9:45 PM
2090003,2021-08-12,1200 block of S College St,32.58212580000001,-85.4935195,1,5:57 PM
2090016,2021-08-12,3900 Center St,29.7709824,-95.4012046,1,5:55 PM
2090019,2021-08-12,2100 block of Century Blvd,33.9454695,-118.3160144,1,3:20 PM
2090047,2021-08-12,Oregon St and Kern St,35.3834329,-118.9922226,1,10:00 PM
2090072,2021-08-12,Herndon Ave,36.8371607,-119.7817333,1,1:15 PM
2090112,2021-08-12,9500 block of 254th St,47.0256357,-122.3054571,1,1:12 PM
2090172,2021-08-12,1763 Lightwood Knot Rd,34.4459298,-78.27827780000001,1,10:30 PM
2090223,2021-08-12,1040 W 9 Mile Road,42.4606852,-83.1474672,1,5:50 PM
2090410,2021-08-12,89th Ave and 116th St,40.6966094,-73.8321203,1,9:55 PM
2090427,2021-08-12,8000 block of Pond Creek Rd,35.6904107,-84.4160179,1,1:54 PM
2090601,2021-08-12,500 block of Karla Dr,29.8147551,-90.8336265,1,11:08 PM
2090829,2021-08-12,4700 block of Price St,33.626235200000004,-84.3451055,1,N/A
2090967,2021-08-12,Bonnette Rd,33.4533,-81.0267,1,8:30 PM
2091131,2021-08-12,810 Bell Ave,35.7940536,-84.25707919999999,1,9:40 PM
2092603,2021-08-12,3600 block of W 15th St,41.45427600000001,-81.69133699999999,1,5:30 PM
2093549,2021-08-12,2800 block of Banks Ct,38.5607549,-77.32641339999999,1,1:56 AM
2093731,2021-08-12,1600 block of Edgewood Ave,42.7405005,-87.7978394,1,3:05 PM
2094290,2021-08-12,2960 International Dr,42.2533706,-83.6564539,1,11:05 PM
2096430,2021-08-12,6010 S Westmoreland Rd,32.6732417,-96.8791239,1,9:00 PM
2129915,2021-08-12,7509 Jonesboro Rd,33.5493624,-84.35161699999999,1,N/A
2207591,2021-08-12,2300 block of Tioga Pky,39.3199312,-76.65451449999999,1,10:10 AM
2089168,2021-08-12,N Palmer St and E Locust St,43.0709996,-87.90953359999999,1,9:50 AM
2089496,2021-08-12,400 block of Ohio St,38.047137,-84.48628099999999,1,12:15 AM
2089512,2021-08-12,4025 E 131st St,41.4493496,-81.5905895,1,2:30 AM
2089624,2021-08-12,Barkers Pl and Fort Duquesne Blvd,40.4442643,-80.0017549,1,1:00 PM
2089700,2021-08-12,7701 Clovernook Ave,39.2342854,-84.53602780000001,1,11:00 AM
2090090,2021-08-12,4744 Flanders Ln,38.8598577,-76.6815661,2,10:30 PM
2090583,2021-08-12,300 block of Union Ave,30.7005268,-88.1093257,1,9:56 PM
2091354,2021-08-12,Northside Dr,32.3563491,-90.1208014,1,10:45 PM
2089766,2021-08-13,900 block of N Hamlin Ave,41.897356,-87.7215203,1,6:10 AM
2089933,2021-08-13,N/A,47.3408,-94.2072,1,3:54 AM
2089945,2021-08-13,501 Burroughs St,33.7173226,-84.3715167,1,5:00 AM
2089972,2021-08-13,2601 E Sunset Rd,36.068363,-115.1118586,1,12:13 AM
2090039,2021-08-13,200 block of Stephens Dr,35.3533308,-119.0353648,1,8:23 AM
2090049,2021-08-13,1101 Park Ave SW,35.0864409,-106.6609657,1,12:30 PM
2090057,2021-08-13,500 block of Ohio St,38.0486866,-84.48397,1,12:15 AM
2090084,2021-08-13,10501 Day Lily Dr,41.1809246,-85.0819042,2,7:45 AM
2090101,2021-08-13,3200 block of G Street SE,38.8804685,-76.9612905,1,5:30 AM
2090208,2021-08-13,35000 block of Concord Ln,42.4999159,-83.3960977,1,4:00 AM
2090220,2021-08-13,4500 block of Lakewood Dr,29.40262379999999,-98.4054409,1,3:15 PM
2090238,2021-08-13,5100 block of W Fullerton Ave,41.9243439,-87.7539146,1,5:15 PM
2090261,2021-08-13,1100 block of Commerce Rd,37.5141386,-77.4328611,1,3:58 PM
2090267,2021-08-13,2550 Bainbridge Ave,40.8625511,-73.8930304,1,4:10 PM
2090298,2021-08-13,1400 block of Grant Rd,38.5698719,-90.3723746,1,3:00 AM
2090301,2021-08-13,6300 block of S Honore St,41.7793512,-87.6702871,1,5:30 PM
2090335,2021-08-13,431 35th Ave N,36.15522610000001,-86.8269193,1,N/A
2090342,2021-08-13,2900 block of N 21st St,38.652439,-90.202868,1,5:30 PM
2090358,2021-08-13,2720 W Kearney St,37.2408785,-93.3302772,1,2:00 PM
2090372,2021-08-13,I-290 and S Ashland Ave,41.8773381,-87.6676743,1,8:55 PM
2090380,2021-08-13,38-10 138th St,40.7609261,-73.82951969999999,1,1:15 AM
2090387,2021-08-13,250 Wortman Ave,40.6570834,-73.8834835,1,4:45 AM
2090460,2021-08-13,571 E Holmes Rd,35.0057956,-90.0448134,1,6:17 PM
2090560,2021-08-13,W 3rd St and Pond Pl,40.6046098,-74.4375122,1,11:00 AM
2090567,2021-08-13,450 Little Pl,40.6201,-74.4521,2,8:06 PM
2090580,2021-08-13,1800 block of Parkwood Dr,33.6852166,-85.855511,1,10:00 AM
2090597,2021-08-13,Elkins Rd and Minton Rd,34.2687122,-92.1416342,1,12:17 PM
2090604,2021-08-13,2200 block of Piety St,29.9783308,-90.0381771,1,5:45 PM
2090694,2021-08-13,1700 block of Townsend St,27.9892001,-82.7667354,1,3:10 PM
2090752,2021-08-13,9000 block of Westheimer Rd,29.73803,-95.5230597,1,7:20 PM
2090905,2021-08-13,Floyd Rd and Luna Dr,32.4761138,-84.8988195,1,11:51 PM
2090918,2021-08-13,1160 Rodburn Hollow Rd,38.211524,-83.42333160000001,2,5:00 PM
2090931,2021-08-13,McKinley Ave and N Anderson St,40.218508,-74.745764,1,7:11 PM
2091031,2021-08-13,304 Richardson St,34.9874032,-80.51395490000002,1,N/A
2091058,2021-08-13,500 block of Polk St,37.6790605,-92.6746694,1,6:30 PM
2091121,2021-08-13,200 block of Caldwell Ln,36.50370460000001,-87.3456191,1,10:50 PM
2091160,2021-08-13,N/A,36.8921,-89.5345,1,N/A
2091183,2021-08-13,500 block of Irving St NW,38.9292329,-77.01977629999999,1,1:10 PM
2091418,2021-08-13,SE Woodland Dr and Mimosa Dr,45.4864141,-122.3748492,1,N/A
2091831,2021-08-13,15900 block of Huntmere Ave,41.5738993,-81.569676,1,2:35 PM
2092599,2021-08-13,2900 block of Erin Ave,41.4723068,-81.701245,1,5:00 PM
2092754,2021-08-13,16530 Stoddard Wells Rd,34.5505396,-117.2912281,1,11:47 AM
2093606,2021-08-13,300 block of Turk St,37.7829698,-122.4139674,1,11:40 PM
2099801,2021-08-13,Father Mestas Dr and Florence Ln,25.9358908,-97.5387059,1,9:30 AM
2090808,2021-08-13,500 block of Adirondac Way,32.5402395,-83.6091287,1,1:30 PM
2090758,2021-08-14,Tatum St and Eubanks St,32.1617665,-94.3291661,1,12:15 AM
2090777,2021-08-14,Lafayette Rd and W 38th St,39.82411159999999,-86.23488479999999,1,5:15 AM
2090781,2021-08-14,37 Almont St,42.2756403,-71.09576179999999,1,3:18 AM
2090791,2021-08-14,2600 block of Dumaine St,29.9711202,-90.0804828,1,5:40 AM
2090821,2021-08-14,600 block of N Nelson St,35.53742829999999,-100.9761743,1,2:55 AM
2090831,2021-08-14,9 N Jackson St,30.6911854,-88.04519169999999,1,2:19 AM
2090836,2021-08-14,400 block of Andrew J Hairston Blvd NW,33.765639,-84.4140043,1,10:00 AM
2090841,2021-08-14,485 Oakdale Rd NE,33.7676861,-84.3411611,1,5:30 AM
2090849,2021-08-14,5026 Wynnefield Ave,39.9913382,-75.22609659999999,1,5:09 AM
2090851,2021-08-14,1700 block of S Hollywood St,39.9323853,-75.1941182,1,12:45 AM
2090856,2021-08-14,100 block of Saddlebrook Trail,33.5467137,-81.82972749999999,1,12:00 PM
2090860,2021-08-14,6731 Woodland Ave,39.9233799,-75.23846759999999,1,1:36 AM
2090881,2021-08-14,3455 Kensington Ave,39.9993464,-75.10655600000001,1,3:20 AM
2090894,2021-08-14,2200 block of N Pryce,34.248776,-92.0631557,1,8:30 AM
2090933,2021-08-14,Jerome Ave and Bainbridge Ave,40.8872542,-73.8779175,1,12:20 AM
2090941,2021-08-14,151 Beach 26th St,40.5936713,-73.75931489999999,1,1:00 AM
2090944,2021-08-14,1770 Davidson Ave,40.8486565,-73.9125234,1,4:10 AM
2090984,2021-08-14,3300 block of Mildred Dr,38.2072225,-85.8217272,1,9:20 AM
2090987,2021-08-14,9900 block of La Grange Rd,38.2708905,-85.56910309999999,1,7:15 AM
2091017,2021-08-14,W Sugar Creek Rd and Reagan Dr,35.276545,-80.7934488,1,3:20 AM
2091083,2021-08-14,500 block of S Haley St,35.3625247,-118.9843573,1,4:15 AM
2091110,2021-08-14,2000 block of Maryland Ave,39.3126419,-76.6187039,1,7:49 AM
2091115,2021-08-14,Sheridan St and Jay St,41.215305,-98.460073,1,12:30 PM
2091117,2021-08-14,370 W MacArthur Blvd,37.8252982,-122.2603152,1,4:17 AM
2091125,2021-08-14,2111 Escondido St,27.9037935,-97.2995803,3,1:30 AM
2091134,2021-08-14,E Tulare Ave and N First St,36.7431654,-119.7723544,1,3:30 AM
2091205,2021-08-14,1100 block of Gaudet Dr,29.8923586,-90.0910864,1,9:00 AM
2091264,2021-08-14,1200 block of N Pulaski Rd,41.9026863,-87.7262915,1,12:40 PM
2091268,2021-08-14,5101 Westwood Park Dr,32.4631456,-93.8254996,1,N/A
2091289,2021-08-14,Kennedy Dr,30.3459206,-91.8498508,1,4:18 AM
2091291,2021-08-14,404 Arthur St,39.7798664,-85.9693472,2,8:32 PM
2091294,2021-08-14,1500 block of Saint Luke's St,40.0196627,-75.150824,1,9:08 PM
2091299,2021-08-14,900 block of N Harding Ave,41.8973301,-87.7252462,1,8:29 AM
2091318,2021-08-14,2000 block of Mather St,29.8765848,-90.121806,1,5:05 PM
2091359,2021-08-14,8300 block of Hollow Tree Ln,38.7754819,-76.756028,1,11:50 PM
2091365,2021-08-14,700 block of Maywood Ave,41.6756914,-83.5285375,1,4:00 AM
2091369,2021-08-14,S 44th St and E Q Ave,42.2017301,-85.33987839999999,2,9:26 PM
2091424,2021-08-14,800 block of E 54th St,41.7967945,-87.606262,1,8:15 PM
2091437,2021-08-14,6200 block of S Rhodes Ave,41.7819675,-87.61244529999999,1,11:37 PM
2091452,2021-08-14,800 block of Bernd St,40.4159385,-79.9981592,1,11:45 PM
2091495,2021-08-14,10 block of Lathrop St,43.0684096,-89.4152123,1,11:50 PM
2091531,2021-08-14,Wheeler St and E 28th St,39.8067906,-86.11323019999999,1,9:00 PM
2091553,2021-08-14,3 Alfred Rd,42.4964611,-71.02001489999999,1,4:32 PM
2091584,2021-08-14,1300 W Cervantes St,30.421319,-87.23281899999999,1,7:40 PM
2091661,2021-08-14,12884 Noel Rd,32.9243125,-96.8142083,2,2:40 PM
2091667,2021-08-14,11265 Woodmeadow Pkwy,32.849699,-96.6451861,1,1:49 AM
2091772,2021-08-14,100 block of Hubbard St,31.8143067,-85.9647406,1,11:45 PM
2091774,2021-08-14,100 block of W Fairview St,31.8167054,-85.9691708,1,11:55 PM
2091788,2021-08-14,600 block of Cascade Ave,33.7388016,-84.4336368,1,11:15 PM
2091811,2021-08-14,13th Ave and Virginia St,32.4735942,-84.9729616,1,7:30 PM
2091858,2021-08-14,210 Parcel Dr,32.2665961,-90.2053811,1,2:30 AM
2091862,2021-08-14,2700 block of Bowers St,39.7490324,-75.52503999999999,1,9:00 PM
2091868,2021-08-14,5605 W Northern Ave,33.5512655,-112.1800936,1,3:00 PM
2091879,2021-08-14,207 S Park St,34.2041366,-79.2520397,1,6:00 AM
2091937,2021-08-14,2778 Pickering Dr,35.0724689,-89.8698051,1,8:00 PM
2091941,2021-08-14,2000 block of W Shelby Dr,35.0174561,-90.133408,1,10:00 PM
2091943,2021-08-14,3713 N Watkins St,35.2268484,-90.00338630000002,1,11:35 PM
2091949,2021-08-14,400 block of E Trigg Ave,35.1124914,-90.04900839999999,1,11:45 PM
2091963,2021-08-14,3500 block of W 5th Ave,41.87630679999999,-87.7134342,1,2:00 PM
2092082,2021-08-14,1400 block of Lasalle Ln,38.6181784,-90.2051699,1,11:30 PM
2092087,2021-08-14,Meadowcrest Dr,38.7411483,-90.291327,2,7:05 PM
2092103,2021-08-14,N Okmulgee Ave and Wyandotte St,35.6426831,-95.9753027,2,6:30 PM
2092682,2021-08-14,100 block of Lunen St,40.3002182,-78.9099135,1,2:52 PM
2092742,2021-08-14,701 Planz Rd,35.3241064,-119.0101434,1,6:00 PM
2092852,2021-08-14,2000 block of Pacific Ave,35.2118508,-114.0313224,1,5:20 PM
2092864,2021-08-14,1200 block of Brownlee Ave,32.3117768,-106.794039,1,5:00 PM
2093222,2021-08-14,1600 block of S Wall St,31.1216552,-99.3424027,1,N/A
2093773,2021-08-14,9209 Labette Dr,34.7358066,-92.3772164,1,7:45 PM
2095052,2021-08-14,300 block of Cottonwood Ave,36.6048001,-95.9809917,1,7:40 PM
2095195,2021-08-14,5004 Blossom Hill Rd,32.3301932,-89.5566724,1,1:45 PM
2097177,2021-08-14,E Congress St and Brush St,42.3318452,-83.0419654,1,1:00 AM
2090806,2021-08-14,206 Country Club Dr,31.5899947,-91.3620338,1,3:14 AM
2091445,2021-08-15,Broadhead Rd,40.6011719,-80.275203200000007,1,1:30 AM
2091449,2021-08-15,2700 block of S Drake Ave,41.8424546,-87.71386129999999,1,1:26 AM
2091456,2021-08-15,7500 block of S St Lawrence Ave,41.758494,-87.6102564,1,1:59 AM
2091460,2021-08-15,4610 W Fond du Lac Ave,43.086442,-87.97138,1,1:15 AM
2091597,2021-08-15,1621 S New Braunfels Ave,29.40301329999999,-98.4615489,3,3:23 AM
2091635,2021-08-15,73292 34th Ave,42.2944111,-86.2554992,1,1:15 AM
2091658,2021-08-15,9602 Jensen Dr,29.8501288,-95.3415673,1,1:00 AM
2091691,2021-08-15,S 15th St and W Lee St,38.2260802,-85.78172909999999,1,3:30 AM
2091741,2021-08-15,1100 block of Kaighn Ave,39.9314893,-75.10850429999999,1,3:29 AM
2091743,2021-08-15,700 block of South E St,34.1950929,-119.1836392,1,12:34 AM
2091746,2021-08-15,6200 block of W Grand Ave,41.921762,-87.780705,1,2:50 PM
2091804,2021-08-15,800 block of Samson Ave,32.4607241,-84.95094209999999,1,9:06 AM
2091813,2021-08-15,2000 block of 16th St SE,38.8653278,-76.982177,1,5:10 PM
2091828,2021-08-15,13000 block of Lyons Ave,38.058391,-85.8736491,2,5:27 PM
2091854,2021-08-15,100 W Lake St,44.9485507,-93.2800154,1,1:55 AM
2091878,2021-08-15,9100 Menaul Blvd NE,35.1084848,-106.5402236,1,4:00 PM
2091881,2021-08-15,1190 S Mojave Rd,36.1576418,-115.1026276,1,1:00 PM
2091898,2021-08-15,700 block of N Alvord St,43.0649543,-76.1524848,1,2:30 AM
2091945,2021-08-15,3600 block of W Leland Ave,41.966525,-87.71819500000001,1,4:15 AM
2091961,2021-08-15,1094 Homer St,35.1617697,-89.9393293,1,12:02 AM
2091974,2021-08-15,E 149th St and Brook Ave,40.814943,-73.9149655,1,1:00 PM
2091981,2021-08-15,9551 Fannin St,29.66415009999999,-95.4020132,2,2:45 PM
2092028,2021-08-15,3623 S Evening Light Cove,40.6934675,-112.0977517,2,1:10 AM
2092037,2021-08-15,4000 block of W. Belvedere Ave,39.3443036,-76.68268549999999,1,9:40 PM
2092043,2021-08-15,2100 block of W. Patapsco Ave,39.2510201,-76.6436571,1,8:00 PM
2092045,2021-08-15,2000 block of W Baltimore St,39.2881877,-76.6488024,1,7:30 PM
2092069,2021-08-15,E Pawnee St and S Laura St,37.6498965,-97.3236889,1,9:00 PM
2092073,2021-08-15,26th St. and West Broadway,38.2494501,-85.79488599999999,1,10:15 PM
2092080,2021-08-15,Shawnee Dr and S 40th St,39.0539833,-94.675553,1,5:30 AM
2092084,2021-08-15,100 block of 24th St SW,48.2350789,-101.3294802,2,7:00 AM
2092107,2021-08-15,NW 19th St and N MacArthur Blvd,35.4896471,-97.6190042,1,7:45 AM
2092116,2021-08-15,N/A,29.2648,-98.7348,1,6:00 AM
2092255,2021-08-15,Fairmont St,42.4192777,-71.057684,1,7:20 PM
2092270,2021-08-15,135 Sand Rd,33.431298,-88.8245936,1,9:48 PM
2092322,2021-08-15,1400 Creedmore Ct,33.7799017,-84.5938755,1,1:30 PM
2092325,2021-08-15,2710 Vilbig St,32.7760893,-96.847726,1,8:57 PM
2092336,2021-08-15,400 block of N Elk St,33.7529121,-116.984796,1,9:30 PM
2092339,2021-08-15,2205 Longmire Dr,30.596926,-96.3014263,1,11:00 PM
2092345,2021-08-15,3800 block of Gilman Rd,34.0694668,-118.0062056,1,12:15 PM
2092357,2021-08-15,112 Barry St,32.8648501,-81.117679,1,9:14 AM
2092492,2021-08-15,2200 block of 14th St SE,38.8639994,-76.9861805,1,8:26 PM
2092567,2021-08-15,1713 Colley Ave,36.8696542,-76.2973493,1,11:55 PM
2092612,2021-08-15,200 Museum Dr,42.7322313,-84.5481819,1,12:40 AM
2092701,2021-08-15,1400 block of Solano Ave,38.1004305,-122.240742,1,11:40 PM
2092710,2021-08-15,Pleasant Grove Loop,37.2386092,-83.9377404,1,5:30 AM
2092951,2021-08-15,1000 block of Kamehameha IV Rd,21.3368938,-157.8812465,2,6:55 PM
2092956,2021-08-15,Howard Ave and Lapeer Rd,43.0097454,-83.649456,1,3:40 AM
2092967,2021-08-15,700 block of S 18th St,40.7320539,-74.21140969999999,1,N/A
2092973,2021-08-15,900 block of Main St,40.8966052,-74.16149829999999,1,8:00 PM
2092991,2021-08-15,Lake Worth Rd and S 57th Ave,26.6190033,-80.1341503,1,7:00 PM
2093344,2021-08-15,2000 block of Dominion Dr,33.9594801,-80.8998819,1,7:00 AM
2095085,2021-08-15,1 Bradford Rd,41.4900632,-88.080073,1,10:55 PM
2096246,2021-08-15,Cornelia St,32.6423769,-87.336377100000007,1,1:30 AM
2102199,2021-08-15,600 block of Ash St,31.1792985,-94.7926358,1,11:46 PM
2132843,2021-08-15,8700 block of State Ave,39.1164178,-94.7819251,1,N/A
2150024,2021-08-15,1300 block of 4th St,31.3385057,-109.5420952,1,4:00 AM
2092035,2021-08-15,192 Ryan Dr,38.343362,-81.5820147,1,2:00 PM
2092503,2021-08-15,Jearoldstown Rd,36.3833696,-82.6686985,1,10:00 PM
2093609,2021-08-15,Utah St and Alameda St,37.7684197,-122.4068017,1,2:10 PM
2094566,2021-08-15,Panorama St,28.6333695,-82.3623417,1,9:00 PM
2092203,2021-08-15,I-26,34.1807,-81.3284,1,5:51 PM
2092144,2021-08-16,13322 S Baltimore Ave,41.6529312,-87.5474852,1,4:25 AM
2092150,2021-08-16,1084 Larpenteur Ave W,44.9917471,-93.1457601,1,12:45 AM
2092176,2021-08-16,900 block of Sunset Ave,39.902385,-83.795982,1,1:32 AM
2092209,2021-08-16,9801 Beach Blvd,30.2872142,-81.5571148,1,1:36 AM
2092227,2021-08-16,4421 Central Ave,42.3283806,-83.1359392,1,4:00 AM
2092310,2021-08-16,943 S 28th St,43.0211213,-87.9492849,1,5:32 AM
